z,alpha,mu,g_normalized,warp_factor
5.03503006012024,2221492460389.2456,0.1986085461376807,1110746230194.6228,0.03944535459892324
5.055050100200401,2262826807203.119,0.1978219760790019,1131413403601.5596,0.0391335342198012
5.075070140280562,2304762294217.0967,0.19704161171351176,1152381147108.5483,0.03882539674665833
5.095090180360722,2347305240840.422,0.19626737988947668,1173652620420.211,0.03852088440868016
5.115110220440882,2390462007640.0522,0.19549920860039804,1195231003820.0261,0.038219940563381946
5.135130260521042,2434238996445.0684,0.19473702696268774,1217119498222.5342,0.03792250967026657
5.1551503006012025,2478642650450.907,0.19398076519386415,1239321325225.4536,0.037628537265197055
5.175170340681363,2523679454323.4224,0.1932303545912539,1261839727161.7112,0.03733796993546172
5.195190380761523,2569355934302.7725,0.19248572751118656,1284677967151.3862,0.03705075529551076
5.215210420841683,2615678658307.1313,0.19174681734866797,1307839329153.5657,0.036766841963343434
5.235230460921844,2662654236036.2324,0.1910135585175204,1331327118018.1162,0.036486179537526184
5.2552505010020045,2710289319074.7217,0.19028588643097655,1355144659537.3608,0.0362087185748225
5.275270541082165,2758590600995.3687,0.18956373748271513,1379295300497.6843,0.03593441056841574
5.295290581162325,2807564817568.3477,0.18884704902832705,1403782408784.1738,0.03566320792670736
5.315310621242485,2857218746792.0283,0.18813575936720028,1428609373396.0142,0.03539506395267309
5.335330661322645,2907559208881.9307,0.18742980772481246,1453779604440.9653,0.03512993282376017
5.355350701402806,2958593066460.3657,0.1867291342354209,1479296533230.1829,0.03486776957230984
5.375370741482966,3010327224659.2715,0.18603367992513917,1505163612329.6357,0.034608530066489125
5.395390781563126,3062768631222.8965,0.18534338669539055,1531384315611.4482,0.03435217099171708
5.415410821643286,3115924276610.3174,0.18465819730672875,1557962138305.1587,0.034098649832570764
5.4354308617234475,3169801194097.8076,0.1839780553630156,1584900597048.9038,0.03384792485515683
5.455450901803608,3224406459881.0273,0.18330290529594784,1612203229940.5137,0.03359995508993522
5.475470941883768,3279747193177.085,0.18263269234992277,1639873596588.5425,0.03335470031498154
5.495490981963928,3335830556326.414,0.18196736256723492,1667915278163.207,0.03311212103967553
5.515511022044088,3392663754894.5005,0.1813068627735953,1696331877447.2502,0.03287217848880332
5.535531062124249,3450254037773.4536,0.1806511405639646,1725127018886.7268,0.032634834587061304
5.555551102204409,3508608697283.415,0.18000014428869282,1754304348641.7075,0.03240005194395024
5.575571142284569,3567735069273.8076,0.17935382303995745,1783867534636.9038,0.03216779383904837
5.595591182364729,3627640533225.7456,0.17871212663849295,1813820266612.8728,0.031938024207652745
5.61561122244489,3688332512466.811,0.17807500562060385,1844166256233.4055,0.03171070762677809
5.635631262525051,3749818474151.412,0.17744241122545495,1874909237075.706,0.031485809301503465
5.655651302605211,3812105929311.3447,0.17681429538263108,1906052964655.6724,0.031263295051656315
5.675671342685371,3875202433018.5273,0.17619061069996045,1937601216509.2637,0.03104313129882502
5.695691382765531,3939115584485.7676,0.17557131045159474,1969557792242.8838,0.03082528505369026
5.715711422845692,4003853027167.386,0.17495634856633965,2001926513583.693,0.03060972390366654
5.735731462925852,4069422448859.6924,0.17434567961622988,2034711224429.8462,0.030396416000845073
5.755751503006012,4135831581801.314,0.17373925880534238,2067915790900.657,0.03018533005022974
5.775771543086172,4203088202773.386,0.17313704195884266,2101544101386.693,0.029976435298258046
5.7957915831663325,4271200133199.591,0.17253898551225755,2135600066599.7954,0.02976970152159902
5.815811623246494,4340175239246.055,0.17194504650096998,2170087619623.0276,0.029565099016220727
5.835831663326654,4410021431921.093,0.17135518254992993,2205010715960.5464,0.029362598586719812
5.855851703406814,4480746667174.822,0.17076935186357614,2240373333587.411,0.029162171535905876
5.875871743486974,4552358945998.623,0.1701875132159642,2276179472999.3115,0.02896378965463399
5.8958917835671345,4624866314524.447,0.1696096259410955,2312433157262.2236,0.028767425211878334
5.915911823647295,4698276864128.106,0.16903564992344278,2349138432064.053,0.0285730509450407
5.935931863727455,4772598731629.547,0.16846554558866722,2386299365814.7734,0.028380640050487314
5.955951903807615,4847840099257.07,0.16789927389452292,2423920049628.535,0.028190166174308025
5.975971943887775,4924009194741.902,0.16733679632194393,2462004597370.951,0.028001603403291747
5.9959919839679365,5001114291456.026,0.16677807486631013,2500557145728.013,0.027814926256112548
6.016012024048097,5079163708511.014,0.16622307202888748,2539581854255.507,0.027630109674720713
6.036032064128257,5158165810856.734,0.1656717508084383,2579082905428.367,0.027447129015933276
6.056052104208417,5238129009379.91,0.16512407469299825,2619064504689.955,0.027265960043218865
6.0760721442885774,5319061761002.546,0.164580007651816,2659530880501.273,0.02708657891867181
6.096092184368738,5400972568780.23,0.16403951412745113,2700486284390.115,0.02690896219517024
6.116112224448898,5483869982000.294,0.16350255902802807,2741934991000.147,0.026733086808713804
6.136132264529058,5567762596279.838,0.16296910771964088,2783881298139.919,0.02655893007093591
6.156152304609218,5652659053663.63,0.16243912601890675,2826329526831.815,0.02638646966178627
6.176172344689379,5738568042721.864,0.1619125801856641,2869284021360.932,0.026215683622379107
6.19619238476954,5825498298647.79,0.16138943691581226,2912749149323.895,0.026046550348002944
6.2162124248497,5913458603355.193,0.16086966333428973,2956729301677.5967,0.02587904858128772
6.23623246492986,6002457785583.924,0.1603532269881872,3001228892791.962,0.025713157405525083
6.25625250501002,6092504721087.13,0.15984009583999334,3046252360543.565,0.025548856238138257
6.276272545090181,6183608332586.356,0.1593302382609695,3091804166293.178,0.02538612482429731
6.296292585170341,6275777589891.978,0.15882362302465108,3137888794945.989,0.025224943230676478
6.316312625250501,6369021510025.556,0.1583202193004721,3184510755012.778,0.02506529183934958
6.336332665330661,6463349157316.875,0.1578199966475111,3231674578658.4375,0.02490715134182041
6.3563527054108215,6558769643500.8545,0.15732292500835482,3279384821750.4272,0.024750502733184434
6.376372745490983,6655292127814.342,0.1568289747030778,3327646063907.171,0.024595327306418616
6.396392785571143,6752925817092.754,0.15633811642333478,3376462908546.377,0.02444160664679618
6.416412825651303,6851679965866.646,0.15585032122656386,3425839982933.323,0.024289322626423145
6.436432865731463,6951563876458.11,0.15536556053029782,3475781938229.055,0.024138457398893635
6.456452905811624,7052586899077.067,0.15488380610658115,3526293449538.5337,0.023988993394061024
6.476472945891784,7154758431917.438,0.1544050300764908,3577379215958.719,0.023840913312922034
6.496492985971944,7258087921253.1875,0.15392920490475823,3629043960626.5938,0.023694200122611045
6.516513026052104,7362584861534.238,0.15345630339449035,3681292430767.119,0.02354883705150187
6.5365330661322645,7468258795482.275,0.1529862986819878,3734129397741.1377,0.02340480758441438
6.556553106212425,7575119314199.138,0.15251916423165796,3787559657099.569,0.023262095457923453
6.576573146292586,7683176057335.364,0.152054873831021,3841588028667.682,0.023120684655767717
6.596593186372746,7792438713049.824,0.15159340158580673,3896219356524.912,0.022980559404355668
6.616613226452906,7902917018144.266,0.1511347219151404,3951458509072.133,0.02284170416836682
6.6366332665330665,8014620758173.903,0.15067880954681612,4007310379086.9517,0.022704103646445685
6.656653306613227,8127559767542.783,0.15022563951265477,4063779883771.3916,0.022567742766986105
6.676673346693387,8241743929599.0205,0.14977518714394625,4120871964799.5103,0.02243260668400412
6.696693386773547,8357183176729.93,0.1493274280669729,4178591588364.965,0.02229868077309697
6.716713426853707,8473887490457.033,0.1488823381986132,4236943745228.5166,0.022165950627486244
6.736733466933868,8591866901530.963,0.14843989374202396,4295933450765.4814,0.022034402054143365
6.756753507014029,8711131490026.24,0.14800007118239894,4355565745013.12,0.021904021069995155
6.776773547094189,8831691385435.928,0.14756284728280314,4415845692717.964,0.02177479389820788
6.796793587174349,8953556766766.207,0.14712819908008018,4476778383383.104,0.021646706964547707
6.8168136272545095,9076737862630.799,0.14669610388083218,4538368931315.399,0.021519746893815906
6.83683366733467,9201244951345.281,0.14626653925747013,4600622475672.641,0.02139390050635705
6.85685370741483,9327088361021.303,0.14583948304433345,4663544180510.651,0.02126915481463842
6.87687374749499,9454278469692.932,0.1454149133338773,4727139234846.466,0.021145497019899043
6.89689378757515,9582825705501.715,0.14499280847292645,4791412852750.857,0.02102291450886673
6.916913827655311,9712740546563.035,0.14457314705899396,4856370273281.518,0.020901394850541495
6.936933867735471,9844033521151.53,0.14415590793666386,4922016760575.765,0.020780925793043907
6.956953907815632,9976715207810.496,0.14374107019403604,4988357603905.248,0.020661495260526797
6.976973947895792,10110796235445.531,0.14332861315923262,5055398117722.766,0.02054309135014895
6.996993987975952,10246287283418.129,0.14291851639696404,5123143641709.064,0.02042570232910928
7.017014028056113,10383199081639.086,0.1425107597051541,5191599540819.543,0.02030931663174017
7.037034068136273,10521542410661.85,0.14210532311162244,5260771205330.925,0.020193922856658615
7.057054108216433,10661328101775.723,0.14170218687082384,5330664050887.861,0.02007950976397388
7.077074148296593,10802567037098.979,0.14130133146064233,5401283518549.489,0.01996606627255031
7.0970941883767535,10945270149671.844,0.14090273757924013,5472635074835.922,0.01985358145732421
7.117114228456914,11089448423549.39,0.14050638614195932,5544724211774.695,0.019742044546673377
7.137134268537075,11235112893894.3,0.14011225827827584,5617556446947.15,0.019631444919838276
7.157154308617235,11382274647069.5,0.1397203353288048,5691137323534.75,0.019521772104393657
7.177174348697395,11530944820730.746,0.13933059884235538,5765472410365.373,0.019413015773769363
7.197194388777556,11681134603919.027,0.1389430305730356,5840567301959.514,0.0193051657448195
7.217214428857716,11832855237152.89,0.13855761247740456,5916427618576.445,0.019198211975438615
7.237234468937876,11986118012520.652,0.13817432671167254,5993059006260.326,0.019092144562224023
7.257254509018036,12140934273772.492,0.13779315562894706,6070467136886.246,0.018986953738183224
7.2772745490981965,12297315416412.436,0.1374140817765245,6148657708206.218,0.018882629870485362
7.297294589178357,12455272887790.229,0.1370370878932264,6227636443895.114,0.018779163458255862
7.317314629258517,12614818187193.088,0.13666215690677944,6307409093596.544,0.018676545130413204
7.337334669338678,12775962865939.066,0.13628927193123808,6387981432969.533,0.01857476564354696
7.357354709418838,12938718527831.672,0.13591841626444984,6469359263915.836,0.01847381587983626
7.3773747494989985,13103096828877.322,0.13554957338556112,6551548414438.661,0.01837368684500762
7.397394789579159,13269109477151.26,0.13518272695256414,6634554738575.63,0.018274369666331513
7.417414829659319,13436768233133.867,0.13481786079988328,6718384116566.934,0.018175855590656705
7.437434869739479,13606084909802.252,0.1344549589360005,6803042454901.126,0.018078135982481584
7.457454909819639,13777071372721.707,0.13409400554111903,6888535686360.854,0.01798120232206166
7.4774749498998,13949739540137.094,0.1337349849648644,6974869770068.547,0.01788504620355251
7.49749498997996,14124101383064.113,0.1333778817240227,7062050691532.057,0.01778965933318739
7.517515030060121,14300168925380.473,0.13302268050031454,7150084462690.236,0.017695033527488763
7.537535070140281,14477954243916.928,0.13266936613820476,7238977121958.464,0.017601160711513034
7.5575551102204415,14657469468548.29,0.1323179236427469,7328734734274.145,0.017508032917127797
7.577575150300602,14838726782284.25,0.1319683381774617,7419363391142.125,0.017415642281320896
7.597595190380762,15021738421360.162,0.1316205950622494,7510869210680.081,0.017323981044540634
7.617615230460922,15206516675327.68,0.13127467977133475,7603258337663.84,0.017233041549066484
7.637635270541082,15393073887145.318,0.13093057793124438,7696536943572.659,0.017142816237409656
7.657655310621243,15581422453268.914,0.13058827531881595,7790711226634.457,0.017053297650742875
7.677675350701403,15771574823741.965,0.13024775785923845,7885787411870.982,0.016964478427358813
7.697695390781563,15963543502285.879,0.129909011624123,7981771751142.939,0.016876351301156525
7.717715430861724,16157341046390.13,0.1295720228296037,8078670523195.065,0.016788909100155344
7.737735470941884,16352980067402.268,0.12923677783446813,8176490033701.134,0.016702144745035674
7.757755511022045,16550473230617.908,0.12890326313831654,8275236615308.954,0.016616051247706078
7.777775551102205,16749833255370.537,0.1285714653797496,8374916627685.269,0.016530621709896148
7.797795591182365,16951072915121.254,0.12824137133458405,8475536457560.627,0.016445849321774675
7.817815631262525,17154205037638.506,0.1279129679140958,8577102518819.253,0.0163617273605925
7.8378356713426856,17359242505366.078,0.12758624216328993,8679621252683.039,0.01627824918934966
7.857855711422846,17566198254840.18,0.1272611812591971,8783099127420.09,0.01619540825548622
7.877875751503006,17775085277042.367,0.126937772509196,8887542638521.184,0.016113198089596395
7.897895791583167,17985916617538.656,0.1266160033493612,8992958308769.328,0.01603161230416545
7.917915831663327,18198705376569.03,0.1262958613428363,9099352688284.516,0.015950644592328932
7.937935871743488,18413464709136.99,0.1259773341782314,9206732354568.494,0.01587028872665379
7.957955911823648,18630207825098.88,0.12566040966804498,9315103912549.44,0.01579053855794089
7.977975951903808,18848947989253.188,0.1253450757471094,9424473994626.594,0.015711388014048595
7.997995991983968,19069698521429.754,0.1250313204710599,9534849260714.877,0.01563283109873688
8.018016032064128,19292472796578.848,0.12471913201482633,9646236398289.424,0.015554861890531678
8.038036072144289,19517284244860.188,0.1244084986711477,9758642122430.094,0.015477474541608959
8.058056112224449,19744146351731.844,0.12409940884910854,9872073175865.922,0.0154006632766982
8.07807615230461,19973072658039.082,0.12379185107269733,9986536329019.541,0.015324422392004875
8.09809619238477,20204076760103.055,0.12348581397938604,10102038380051.527,0.015248746254151534
8.11811623246493,20437172309809.47,0.12318128631873096,10218586154904.734,0.015173629299137174
8.13813627254509,20672373014697.098,0.12287825695099398,10336186507348.549,0.015099066031314501
8.15815631262525,20909692638046.242,0.12257671484578425,10454846319023.121,0.015025051022384705
8.178176352705412,21149144998967.105,0.12227664908071972,10574572499483.553,0.014951578910409475
8.198196392785572,21390743972487.957,0.12197804884010852,10695371986243.979,0.014878644398839899
8.218216432865733,21634503489643.438,0.12168090341364922,10817251744821.719,0.01480624225556183
8.238236472945893,21880437537562.535,0.12138520219515042,10940218768781.268,0.01473436731195755
8.258256513026053,22128560159556.6,0.12109093468126875,11064280079778.3,0.014663014461983294
8.278276553106213,22378885455208.098,0.12079809047026525,11189442727604.049,0.01459217866126239
8.298296593186373,22631427580746.4,0.12050665926077977,11315713790373.2,0.01452185492619368
8.318316633266534,22886200748852.633,0.120216630850623,11443100374426.316,0.01445203833307496
8.338336673346694,23143219228544.84,0.11992799513558593,11571609614272.42,0.014382724017241121
8.358356713426854,23402497345470.438,0.11964074210826647,11701248672735.219,0.014313907172216726
8.378376753507014,23664049481994.062,0.1193548618569129,11832024740997.031,0.01424558304888276
8.398396793587175,23927890077285.29,0.11907034456428367,11963945038642.645,0.014177746954657238
8.418416833667335,24194033627406.273,0.11878718050652377,12097016813703.137,0.014110394252689461
8.438436873747495,24462494685399.332,0.11850536005205686,12231247342699.666,0.014043520361067634
8.458456913827655,24733287861374.383,0.11822487366049322,12366643930687.191,0.013977120752039584
8.478476953907816,25006427822596.375,0.1179457118815532,12503213911298.188,0.01391119095124636
8.498496993987976,25281929293572.555,0.11766786535400578,12640964646786.277,0.013845726536968434
8.518517034068136,25559807056139.707,0.11739132480462226,12779903528069.854,0.013780723139384322
8.538537074148296,25840075949551.29,0.11711608104714451,12920037974775.645,0.013716176439841321
8.558557114228458,26122750870564.492,0.11684212498126778,13061375435282.246,0.0136520821701382
8.578577154308618,26407846773527.11,0.11656944759163781,13203923386763.555,0.013588436111819596
8.598597194388779,26695378670464.562,0.1162980399468618,13347689335232.281,0.013525234095481864
8.618617234468939,26985361631166.594,0.11602789319853324,13492680815583.297,0.013462472000090236
8.6386372745491,27277810783274.004,0.11575899858027039,13638905391637.002,0.013400145752307042
8.65865731462926,27572741312365.258,0.11549134740676792,13786370656182.629,0.013338251325830759
8.67867735470942,27870168462043.04,0.11522493107286186,13935084231021.52,0.013276784740745767
8.69869739478958,28170107534020.676,0.11495974105260733,14085053767010.338,0.01321574206288253
8.71871743486974,28472573888208.54,0.11469576889836897,14236286944104.27,0.013155119403188063
8.7387374749499,28777582942800.29,0.11443300623992404,14388791471400.145,0.013094912917106495
8.75875751503006,29085150174422.59,0.11417144478357762,14542575087211.295,0.013035118803969513
8.77877755511022,29395291118435.68,0.11391107631128998,14697645559217.84,0.01297573330639653
8.798797595190381,29708021368517.797,0.11365189267981597,14854010684258.898,0.012916752709704406
8.818817635270541,30023356576942.22,0.11339388581985597,15011678288471.11,0.012858173341326534
8.838837675350701,30341312454702.848,0.1131370477352185,15170656227351.424,0.01279999157024111
8.858857715430862,30661904771600.297,0.1128813705019941,15330952385800.148,0.012742203806408463
8.878877755511022,30985149356327.938,0.11262684626774043,15492574678163.969,0.012684806500217236
8.898897795591182,31311062096557.812,0.11237346725067841,15655531048278.906,0.012627796141939294
8.918917835671342,31639658939026.5,0.1121212257388991,15819829469513.25,0.01257116926119317
8.938937875751504,31970955889620.953,0.11187011408958127,15985477944810.477,0.012514922426415928
8.958957915831665,32304969013464.043,0.11162012472821953,16152484506732.021,0.012459052244343285
8.978977955911825,32641714435000.402,0.11137125014786262,16320857217500.201,0.01240355535949779
8.998997995991985,32981208338081.83,0.11112348290836209,16490604169040.914,0.01234842845368504
9.019018036072145,33323466966052.793,0.11087681563563077,16661733483026.396,0.012293668245497658
9.039038076152305,33668506621835.82,0.11063124102091129,16834253310917.91,0.012239271489826965
9.059058116232466,34016343668016.812,0.1103867518200541,17008171834008.406,0.012185234977382216
9.079078156312626,34366994526930.27,0.11014334085280522,17183497263465.135,0.012131555534217232
9.099098196392786,34720475680744.438,0.1099010010021033,17360237840372.219,0.01207823002126431
9.119118236472946,35076803671546.402,0.10965972521338595,17538401835773.201,0.012025255333875313
9.139138276553107,35435995101427.06,0.10941950649390518,17717997550713.53,0.011972628401369758
9.159158316633267,35798066632566.07,0.10918033791205184,17899033316283.035,0.011920346186589824
9.179178356713427,36163034987316.64,0.10894221259668894,18081517493658.32,0.011868405685462172
9.199198396793587,36530916948290.336,0.10870512373649355,18265458474145.168,0.011816803926566373
9.219218436873748,36901729358442.08,0.10846906457930741,18450864679221.04,0.011765537970709962
9.239238476953908,37275489121361.17,0.10823402843149589,18637744560680.586,0.01171460491050986
9.259258517034068,37652213201163.555,0.10800000865731532,18826106600581.777,0.011664001869980184
9.279278557114228,38031918622412.93,0.10776699867828851,19015959311206.465,0.011613726004126237
9.299298597194388,38414622470360.19,0.10753499197258828,19207311235180.094,0.011563774498544626
9.31931863727455,38800341891028.08,0.10730398207442896,19400170945514.04,0.011514144569029371
9.33933867735471,39189094091295.5,0.10707396257346581,19594547045647.75,0.011464833461183958
9.359358717434871,39580896338982.22,0.10684492711420202,19790448169491.11,0.01141583845003914
9.379378757515031,39975765962933.02,0.10661686939540328,19987882981466.51,0.011367156839676481
9.399398797595191,40373720353102.1,0.10638978316952007,20186860176551.05,0.011318785962857495
9.419418837675352,40774776960637.195,0.10616366224211697,20387388480318.598,0.011270723180658292
9.439438877755512,41178953297963.805,0.10593850047130955,20589476648981.902,0.011222965882109654
9.459458917835672,41586266938869.19,0.10571429176720823,20793133469434.594,0.01117551148384243
9.479478957915832,41996735518586.43,0.10549103009136918,20998367759293.215,0.011128357429738157
9.499498997995993,42410376733878.29,0.1052687094562523,21205188366939.145,0.011081501190584863
9.519519038076153,42827208343121.1,0.10504732392468591,21413604171560.55,0.01103494026373789
9.539539078156313,43247248166388.53,0.1048268676093382,21623624083194.266,0.010988672172785718
9.559559118236473,43670514085535.28,0.1046073346721954,21835257042767.64,0.010942694467220695
9.579579158316633,44097024044280.72,0.10438871932404643,22048512022140.36,0.010897004722114545
9.599599198396794,44526796048292.44,0.10417101582397395,22263398024146.22,0.010851600537798631
9.619619238476954,44959848165269.75,0.10395421847885188,22479924082634.875,0.010806479539548868
9.639639278557114,45396198525027.07,0.10373832164284913,22698099262513.535,0.01076163937727522
9.659659318637274,45835865319577.27,0.10352331971693944,22917932659788.637,0.010717077725215662
9.679679358717435,46278866803214.98,0.10330920714841745,23139433401607.49,0.010672792281634626
9.699699398797597,46725221292646.66,0.10309597843042052,23362610646323.33,0.010628780768525734
9.719719438877757,47174947167246.57,0.10288362810145685,23587473583623.285,0.010585040931318882
9.739739478957917,47628062868747.586,0.1026721507449389,23814031434373.793,0.010541570538591458
9.759759519038077,48084586901469.02,0.10246154098872307,24042293450734.51,0.010498367381783776
9.779779559118237,48544537832432.805,0.1022517935046546,24272268916216.402,0.010455429274918526
9.799799599198398,49007934291446.53,0.10204290300811844,24503967145723.266,0.010412754054324267
9.819819639278558,49474794971186.484,0.10183486425759526,24737397485593.242,0.010370339578362853
9.839839679358718,49945138627280.6,0.10162767205422314,24972569313640.3,0.010328183727160727
9.859859719438878,50418984078391.34,0.10142132124136445,25209492039195.67,0.010286284402344043
9.879879759519039,50896350206298.516,0.10121580670417804,25448175103149.258,0.010244639526777533
9.899899799599199,51377255955982.03,0.10101112336919667,25688627977991.016,0.010203247044307069
9.919919839679359,51861720335704.56,0.10080726620390947,25930860167852.28,0.010162104919505867
9.93993987975952,52349762417094.164,0.1006042302163495,26174881208547.082,0.010121211137424249
9.95995991983968,52841401335226.83,0.1004020104546863,26420700667613.414,0.010080563703342937
9.97997995991984,53336656288708.98,0.10020060200682328,26668328144354.49,0.010040160642529798
10.0,53835546539759.82,0.1,26917773269879.91,0.010000000000000002
